Id,Title,Info
s3135,Don 2,With Asia under his complete control  criminal mastermind Don turns to Europe  battling the mob bosses of each nation along the way Don 2 Farhan Akhtar Shah Rukh Khan  Priyanka Chopra  Boman Irani  Lara Dutta  Kunal Kapoor  Om Puri  Alyy Khan  Nawab Shah India  Germany TV-14
s3136,Fukrey,Four young male friends tackle the challenges and unexpected catastrophes of growing up clueless in this music-packed Bollywood teen drama Fukrey Mrighdeep Singh Lamba Pulkit Samrat  Manjot Singh  Ali Fazal  Varun Sharma  Richa Chadda  Priya Anand  Vishakha Singh  Pankaj Tripathi India TV-14
s3137,Game,A tycoon accuses three strangers of killing his daughter but mysteriously dies before he can expose them  sparking a tangled hunt for the real culprit Game Abhinay Deo Abhishek Bachchan  Kangana Ranaut  Anupam Kher  Boman Irani  Jimmy Shergill  Shahana Goswami  Gauhar Khan  Sarah-Jane Dias India TV-14
s3138,Girls und Panzer,Miho Nishizumi tries to escape her family's tradition of tankery by enrolling at a new high school. Instead she gets back into the sport with friends Girls und Panzer Tsutomu Mizushima Mai Fuchigami  Ai Kayano  Mami Ozaki  Ikumi Nakagami  Yuka Iguchi  Misato Fukuen  Mikako Takahashi  Kana Ueda Japan TV-PG
s3139,Holy Expectations,With a short life expectancy  a young girl uses faith and her vivid imagination to navigate adversity and create a story that impacts all around her Holy Expectations Fernando Ayllón Adriana Botina  Fernando Ramos  Isabella Sierra  Joavany Álvarez  Christian López  Omar Murillo  Nelson Polanía  Carlos Barbosa  José Manuel Ospina  Aída Morales  TV-14
s3140,Honeymoon Travels Pvt. Ltd.,This offbeat comedy-drama follows six quirky newlywed couples as they set off on a bus from Mumbai to Goa on their honeymoons Honeymoon Travels Pvt. Ltd. Reema Kagti Shabana Azmi  Boman Irani  Abhay Deol  Minissha Lamba  Kay Kay Menon  Raima Sen  Sandhya Mridul  Vikram Chatwal  Ameesha Patel  Karan Khanna  Diya Mirza  Ranvir Shorey India TV-14
s3141,Isoken,Single at 34  Isoken is maneuvered by her mother toward a relationship with a black entrepreneur but finds herself drawn to a white photojournalist Isoken Jadesola Osiberu Dakore Akande  Joseph Benjamin  Marc Rhys  Funke Akindele  Lydia Forson  Damilola Adegbite  Tina Mba  Patrick Doyle Nigeria TV-14
s3142,Karthik Calling Karthik,Unlucky in love and bullied at work  an office drone is resigned to his dead-end life until it’s transformed by mysterious calls from … himself Karthik Calling Karthik Vijay Lalwani Farhan Akhtar  Deepika Padukone  Ram Kapoor  Vivan Bhatena  Vipin Sharma  Yatin Karyekar  Shefali Shah India TV-14
s3143,Lakshya,After dropping out of the army  a spoiled teenager reenlists and proves his mettle by becoming an officer just as war breaks out Lakshya Farhan Akhtar Amitabh Bachchan  Hrithik Roshan  Preity Zinta  Om Puri  Sharad Kapoor  Rajendranath Zutshi  Sushant Singh  Prashant Chainani  Shakeel Khan  Ranvir Shorey India TV-PG
s3144,Luck by Chance,When Vikram gets tapped to play the male lead in a Bollywood film  he can't believe his luck. But it may ruin his relationship with his girlfriend Luck by Chance Zoya Akhtar Farhan Akhtar  Konkona Sen Sharma  Rishi Kapoor  Dimple Kapadia  Isha Sharvani  Sanjay Kapoor  Juhi Chawla  Hrithik Roshan  Alyy Khan  Sheeba Chaddha India TV-14
s3145,Potato Potahto,A divorced couple decides to continue sharing a home but their already-delicate cohabiting scheme unravels when they begin dating other people Potato Potahto Shirley Frimpong-Manso O.C. Ukeje  Joselyn Dumas  Joke Silva  Blossom Chukwujekwu  Kemi Lala Akindoju  Chris Attoh  Nikki Samonas  Adjetey Anang  Victoria Micheals Ghana TV-MA
s3146,Rock On!!,Four friends hoped that their rock band would be a hit. After breaking up  the band members reunite and take another shot at fulfilling their dream Rock On!! Abhishek Kapoor Farhan Akhtar  Arjun Rampal  Purab Kohli  Luke Kenny  Prachi Desai  Shahana Goswami  Koel Purie India TV-14
s3147,Scooby-Doo!: Mystery Incorporated,In this animated update of the cartoon classic  Scooby-Doo  Shaggy and their pals solve spooky mysteries in a hamlet bedeviled by supernatural bedlam Scooby-Doo!: Mystery Incorporated  Frank Welker  Mindy Cohn  Grey DeLisle  Matthew Lillard  Patrick Warburton  Gary Cole  Frances Conroy  Vivica A. Fox United States TV-Y7
s3148,Talaash,Set in the jumbled landscape of Mumbai  this mystery drama centers on a police inspector who's trying to cope with the collapse of his marriage Talaash Reema Kagti Aamir Khan  Rani Mukerji  Kareena Kapoor  Nawazuddin Siddiqui  Shernaz Patel  Sheeba Chaddha India TV-14
s3149,What's New Scooby-Doo?,Scooby-Doo and the gang enter the 21st century with this updated edition of the original series with more ghoulish mysteries to solve What's New Scooby-Doo?  Frank Welker  Casey Kasem  Mindy Cohn  Grey DeLisle United States TV-Y7
s3150,Zindagi Na Milegi Dobara,Three friends on an adventurous road trip/bachelor party in Spain learn some lessons about themselves and each other that will change them forever Zindagi Na Milegi Dobara Zoya Akhtar Hrithik Roshan  Abhay Deol  Farhan Akhtar  Katrina Kaif  Kalki Koechlin  Deepti Naval  Naseeruddin Shah  Ariadna Cabrol India TV-14
s3151,6 Underground,After faking his death  a tech billionaire recruits a team of international operatives for a bold and bloody mission to take down a brutal dictator 6 Underground Michael Bay Ryan Reynolds  Mélanie Laurent  Corey Hawkins  Dave Franco  Adria Arjona  Manuel Garcia-Rulfo  Ben Hardy  Lior Raz  Payman Maadi  Yuri Kolokolnikov  Kim Kold United States R
s3152,A Trip to Jamaica,A newly engaged couple's romantic vacation in Jamaica turns into a mischievous adventure that tests their union in wild and unexpected ways A Trip to Jamaica Robert O. Peters Ayo Makun  Funke Akindele  Nse Ikpe-Etim  Dan Davies  Paul Campbell  Chris Attoh  Rebecca Silvera  Eric Roberts  Joe Diaz  Alex Moore Nigeria TV-MA
s3153,My Wife and I,When a couple leaning toward divorce meets with a pastor for counseling  an unexpected development shakes up their marriage My Wife and I Bunmi Ajakaiye Ramsey Nouah  Omoni Oboli  Dorcas Shola Fapson  Sambasa Nzeribe  Jemima Osunde  Dozie Onyiriuka  Rotimi Adelagan  Seyilaw South Africa TV-MA
s3154,Okafor's Law,An unapologetic lothario sets out to seduce three ex-flames – but gets an unexpected education in love along the way Okafor's Law Omoni Oboli  Nigeria TV-14
s3155,Seven and a half dates,Engrossed in her career  a young woman reluctantly yields to her father's plan to set her up on 10 dates to find a suitable husband Seven and a half dates Biodun Stephen Mercy Johnson  Jim Iyke  Toyin Abraham  Sola Sobowale  Akin Lewis  Bayray McNwizu  Roxy Antak  Frank Donga  Ken Erics  Fathia Balogun  TV-14
s3156,The 9th Precinct,An idealistic cop joins an underground police unit and battles ghoulish forces threatening the balance between the human and the supernatural realms The 9th Precinct Ding-Lin Wang Roy Chiu  Chia-Chia Peng  Wen Chen-ling  Eugenie Liu  Yeo Yann Yann Taiwan TV-MA
s3157,Zero Hour,After his father passes  the heir to a retail empire returns to take over the family business but faces a controversy involving laundering and murder Zero Hour Robert O. Peters Richard Mofe-Damijo  Alex Ekubo  Ali Nuhu  Rahama Sadau  Eucharia Anunobi  Ene Oloja  Halima Yusuf  Ayo Ayoola Ayolola  TV-MA
s3158,Jack Whitehall: Christmas with My Father,Jack Whitehall invites his notoriously stuffy father onstage in London's West End for a Christmas comedy extravaganza  complete with celebrity guests Jack Whitehall: Christmas with My Father Richard van't Riet Jack Whitehall  Michael Whitehall  Hugh Bonneville  Graham Norton  Layton Williams  Andrew Lloyd Webber  Tim Rice  Tan France  Antoni Porowski  Jonathan Van Ness United Kingdom TV-MA
s3159,The Sky Is Pink,After succumbing to her terminal illness  a teenager posthumously narrates her parents’ tenacious relationship in this drama based on a true story The Sky Is Pink Shonali Bose Rohit Saraf  Zaira Wasim  Farhan Akhtar  Priyanka Chopra India  United Kingdom  Canada  United States TV-MA
s3160,Good and Prosperous,As two jobless brothers search aimlessly for careers worthy of their hard-to-please mother’s praise  they cluelessly tackle countless gigs Good and Prosperous Sameh Abdulaziz Ali Rabee  Mohamed Abdel-Rahman  Bayoumi Fouad  Karim Afifi  Dalal Abdel Aziz  Mai Selim  Tara Emad  Mohammed Tharwat  Haifa Wehbe  Ahmed Adel Egypt TV-14
s3161,Michelle Wolf: Joke Show,Comedian Michelle Wolf takes on outrage culture  massages  childbirth  feminism and much more (like otters) in a stand-up special from New York City Michelle Wolf: Joke Show Lance Bangs Michelle Wolf United States TV-MA
s3162,A Family Reunion Christmas,M'Dear and her sisters struggle to keep their singing act together before a church Christmas pageant while Grandpa teaches the kids a valuable lesson A Family Reunion Christmas Robbie Countryman Loretta Devine  Tia Mowry-Hardrict  Anthony Alabi  Talia Jackson  Isaiah Russell-Bailey  Cameron J. Wright  Jordyn Raya James  Jackée Harry  Richard Roundtree United States TV-PG
s3163,It Comes at Night,As danger stalks the world outside his isolated home  an overprotective father faces a tough decision when another family shows up seeking help It Comes at Night Trey Edward Shults Joel Edgerton  Christopher Abbott  Carmen Ejogo  Riley Keough  Kelvin Harrison Jr.  David Pendleton  Griffin Robert Faulkner United States R
s3164,Saaho,In a fictional megalopolis  a stunning underworld theft triggers a fierce power struggle among the gangsters  with an enigmatic cop on their trail Saaho Sujeeth Prabhas  Shraddha Kapoor  Jackie Shroff  Chunky Pandey  Neil Nitin Mukesh  Arun Vijay  Vennela Kishore  Murli Sharma  Lal  Prakash Belawadi  Mahesh Manjrekar  Tinnu Anand India TV-14
s3165,Nothing to Lose 2,As controversy surrounds the evangelical church he helped found  Edir Macedo must juggle betrayals  politics and personal loss in this biopic sequel Nothing to Lose 2 Alexandre Avancini Petrônio Gontijo  Day Mesquita  Beth Goulart  Dalton Vigh  Eduardo Galvão  César Mello  Leonardo Franco  Raphael Viana  Otávio Martins Brazil PG-13
s3166,Astronomy Club: The Sketch Show,With unique individual perspectives that converge into a unified voice  sketch comedy group Astronomy Club delivers a smart and absurd brand of humor Astronomy Club: The Sketch Show  Shawtane Bowen  Jonathan Braylock  Ray Cordova  Caroline Martin  Jerah Milligan  Monique Moses  Keisha Zollar  James III United States TV-MA
s3167,Banana Island Ghost,Searching for a soul mate  a ghost negotiates with God for three more days on Earth to find love  then meets a woman in need of help herself Banana Island Ghost BB Sasore Chigul  Patrick Diabuah  Adetomiwa Edun  Uche Jumbo  Saidi Balogun  Ali Nuhu  Bimbo Manuel  Akah Nnani  Damilola Adegbite  Dorcas Shola Fapson Nigeria TV-14
s3168,Celebrity Marriage,A successful actress with an abusive husband confides in friends who have troubling relationship issues of their own Celebrity Marriage Pascal Amanfo Kanayo O. Kanayo  Tonto Dikeh  Jackie Appiah  Odunlade Adekola  Toyin Aimakhu  Osita Iheme  Francis Odega  Calista Okoronkwo  Susan Peters  Roselyn Ngissah  TV-14
s3169,Fuller House,The Tanner family’s adventures continue as DJ Tanner-Fuller shares a home with her sister Stephanie and friend Kimmy who help raise her three boys Fuller House  Candace Cameron Bure  Jodie Sweetin  Andrea Barber  Michael Campion  Elias Harger  Soni Bringas  Dashiell Messitt  Fox Messitt  John Stamos  Bob Saget  Dave Coulier  Lori Loughlin  Scott Weinger  Blake Tuomy-Wilhoit  Dylan Tuomy-Wilhoit  John Brotherton  Juan Pablo Di Pace United States TV-PG
s3170,Marriage Story,Academy Award-nominated filmmaker Noah Baumbach directs this incisive and compassionate look at a marriage coming apart and a family staying together Marriage Story Noah Baumbach Scarlett Johansson  Adam Driver  Laura Dern  Alan Alda  Ray Liotta  Julie Hagerty  Merritt Wever  Azhy Robertson United Kingdom  United States R
s3171,No Game No Life: Zero,In ancient Disboard  a young warrior befriends an ex machina and embarks on a harrowing mission to stop a global war and save humanity from extinction No Game No Life: Zero Atsuko Ishizuka Yoshitsugu Matsuoka  Ai Kayano  Yoko Hikasa  Yukari Tamura  Yuka Iguchi  Mamiko Noto  Miyuki Sawashiro  Rie Kugimiya  Toru Okawa  Kazuyuki Okitsu  Junichi Suwabe  Lynn  Yui Horie  Nanako Mori  Ryota Takeuchi Japan TV-MA
s3172,Slow Country,Desperate to leave a life of prostitution  a teenage mother attempts to outsmart her ruthless boss who is determined to keep his prized asset Slow Country Eric Aghimien Ivie Okujaye  Sambasa Nzeribe  Tope Tedela  Gina Castel  Majid Michel  Victor Erabie  Brutus Richard  Adebayo Thomas Nigeria TV-MA
s3173,Spirit Riding Free: Spirit of Christmas,Lucky and friends must figure out how to get home in time for Christmas when a falling boulder – and a serious snowstorm – derail their travel plans Spirit Riding Free: Spirit of Christmas  Amber Frank  Bailey Gambertoglio  Sydney Park  Evan Agos  Kay Bess  Darcy Rose Byrnes  David Faustino  Gabriella Graves  Duncan Joiner  Katherine McNamara  Nolan North  Tiya Sircar United States TV-Y7
s3174,Teasing Master Takagi-san,Teased constantly by classmate Takagi-san  middle-schooler Nishikata swears payback by trying (and failing) to give her a dose of her own medicine Teasing Master Takagi-san  Rie Takahashi  Yuki Kaji  Konomi Kohara  M・A・O  Yui Ogura  Yuma Uchida  Kotori Koiwai  Nobuhiko Okamoto  Fukushi Ochiai Japan TV-PG
s3175,The Chosen One,Determined to bring a Zika vaccine to the remote Pantanal  three doctors clash with a faith healer and are pulled deeper into the mysteries of his cult The Chosen One Michel Tikhomiroff Paloma Bernardi  Renan Tenca  Gutto Szuster  Pedro Caetano  Mariano Mattos Martins  Alli Willow  Kiko Vianello  Francisco Gaspar  Tuna Dwek  Lourinelson Vladmir  Leonardo Ventura  Aury Porto  Glauber Amaral  Astrea Lucena Brazil TV-MA
s3176,The Confession Killer,Henry Lee Lucas rose to infamy when he confessed to hundreds of unsolved murders. This docuseries examines the truth – and horrifying consequences The Confession Killer Robert Kenner  Taki Oldham  United States TV-14
s3177,Three Days of Christmas,Four sisters deal with family drama and secrets throughout three different time periods  all occurring on Christmas Day Three Days of Christmas  Victoria Abril  Elena Anaya  Mar Ayala  Nerea Barros  Berta Castañé  Verónica Echegui  Verónica Forqué  Ángela Molina  Anna Moliner  Charo López  Mariona Pagès  Carla Tous  Carles Arquimbau  Manel Barceló  Nausicaa Bonnín  Alicia Borrachero  Antonio Dechent  Miquel Fernández  Francesc Garrido  Iván Morales  Susi Sánchez  David Solans Spain TV-MA
s3178,Triad Princess,After jostling her way into a gig as a celebrity bodyguard  the boisterous daughter of a powerful triad boss shakes up a TV star's life and finds love Triad Princess  Eugenie Liu  Jasper Liu  Cecilia Choi  Tien Hsin  Michael JQ Huang  Chang Zhang-xing  Hung Yan-siang  Tsao Yu-ning  Chang Shu-wei  Lee Lee-zen  TV-MA
s3179,Wives on Strike,A group of local women band together to save a terrified young girl from marriage  launching a hilarious strike against their frustrated husbands Wives on Strike Omoni Oboli Omoni Oboli  Kenneth Okonkwo  Kalu Ikeagwu  Uche Jumbo  Ufoma Ejenobor  Julius Agu  Udoka Oyeka  Chioma Chukwuka-Akpotha  Kehinde Bankole Nigeria TV-14
s3180,Wives on Strike: The Revolution,After a woman is severely beaten at home  her strong-willed friends take a stand against their husbands to seek justice for domestic abuse victims Wives on Strike: The Revolution Omoni Oboli Uche Jumbo  Omoni Oboli  Sola Sobowale  Chioma Chukwuka-Akpotha  Ufuoma McDermott  Odunlade Adekola  Kalu Ikeagwu  Kenneth Okonkwo United Kingdom  Nigeria TV-PG
